
--- TRAIN SPLIT (4800 samples) ---
ID: scene00000 | Difficulty: 2.0 | Files: scene00000_horizontalOnly_rot_binaural.npz -> scene00000_horizontalOnly_AMBIX.npy
ID: scene04555 | Difficulty: 2.0 | Files: scene04555_horizontalOnly_rot_binaural.npz -> scene04555_horizontalOnly_AMBIX.npy
ID: scene04556 | Difficulty: 4.0 | Files: scene04556_horizontalOnly_rot_binaural.npz -> scene04556_horizontalOnly_AMBIX.npy
ID: scene04557 | Difficulty: 1.0 | Files: scene04557_horizontalOnly_rot_binaural.npz -> scene04557_horizontalOnly_AMBIX.npy
ID: scene04558 | Difficulty: 3.0 | Files: scene04558_horizontalOnly_rot_binaural.npz -> scene04558_horizontalOnly_AMBIX.npy
ID: scene04559 | Difficulty: 1.0 | Files: scene04559_horizontalOnly_rot_binaural.npz -> scene04559_horizontalOnly_AMBIX.npy
ID: scene04560 | Difficulty: 1.0 | Files: scene04560_horizontalOnly_rot_binaural.npz -> scene04560_horizontalOnly_AMBIX.npy
ID: scene04561 | Difficulty: 2.0 | Files: scene04561_horizontalOnly_rot_binaural.npz -> scene04561_horizontalOnly_AMBIX.npy
ID: scene04562 | Difficulty: 2.0 | Files: scene04562_horizontalOnly_rot_binaural.npz -> scene04562_horizontalOnly_AMBIX.npy
ID: scene04563 | Difficulty: 3.0 | Files: scene04563_horizontalOnly_rot_binaural.npz -> scene04563_horizontalOnly_AMBIX.npy
ID: scene04564 | Difficulty: 5.0 | Files: scene04564_horizontalOnly_rot_binaural.npz -> scene04564_horizontalOnly_AMBIX.npy
ID: scene04565 | Difficulty: 3.0 | Files: scene04565_horizontalOnly_rot_binaural.npz -> scene04565_horizontalOnly_AMBIX.npy
ID: scene04566 | Difficulty: 2.0 | Files: scene04566_horizontalOnly_rot_binaural.npz -> scene04566_horizontalOnly_AMBIX.npy
ID: scene04567 | Difficulty: 4.0 | Files: scene04567_horizontalOnly_rot_binaural.npz -> scene04567_horizontalOnly_AMBIX.npy
ID: scene04568 | Difficulty: 2.0 | Files: scene04568_horizontalOnly_rot_binaural.npz -> scene04568_horizontalOnly_AMBIX.npy
ID: scene04569 | Difficulty: 2.0 | Files: scene04569_horizontalOnly_rot_binaural.npz -> scene04569_horizontalOnly_AMBIX.npy
ID: scene04570 | Difficulty: 3.0 | Files: scene04570_horizontalOnly_rot_binaural.npz -> scene04570_horizontalOnly_AMBIX.npy
ID: scene04571 | Difficulty: 2.0 | Files: scene04571_horizontalOnly_rot_binaural.npz -> scene04571_horizontalOnly_AMBIX.npy
ID: scene04572 | Difficulty: 2.0 | Files: scene04572_horizontalOnly_rot_binaural.npz -> scene04572_horizontalOnly_AMBIX.npy
ID: scene04573 | Difficulty: 4.0 | Files: scene04573_horizontalOnly_rot_binaural.npz -> scene04573_horizontalOnly_AMBIX.npy
ID: scene04574 | Difficulty: 2.0 | Files: scene04574_horizontalOnly_rot_binaural.npz -> scene04574_horizontalOnly_AMBIX.npy
ID: scene04575 | Difficulty: 1.0 | Files: scene04575_horizontalOnly_rot_binaural.npz -> scene04575_horizontalOnly_AMBIX.npy
ID: scene04576 | Difficulty: 3.0 | Files: scene04576_horizontalOnly_rot_binaural.npz -> scene04576_horizontalOnly_AMBIX.npy
ID: scene04577 | Difficulty: 1.0 | Files: scene04577_horizontalOnly_rot_binaural.npz -> scene04577_horizontalOnly_AMBIX.npy
ID: scene04578 | Difficulty: 2.0 | Files: scene04578_horizontalOnly_rot_binaural.npz -> scene04578_horizontalOnly_AMBIX.npy
ID: scene04579 | Difficulty: 2.0 | Files: scene04579_horizontalOnly_rot_binaural.npz -> scene04579_horizontalOnly_AMBIX.npy
ID: scene04580 | Difficulty: 2.0 | Files: scene04580_horizontalOnly_rot_binaural.npz -> scene04580_horizontalOnly_AMBIX.npy
ID: scene04581 | Difficulty: 4.0 | Files: scene04581_horizontalOnly_rot_binaural.npz -> scene04581_horizontalOnly_AMBIX.npy
ID: scene04582 | Difficulty: 3.0 | Files: scene04582_horizontalOnly_rot_binaural.npz -> scene04582_horizontalOnly_AMBIX.npy
ID: scene04583 | Difficulty: 1.0 | Files: scene04583_horizontalOnly_rot_binaural.npz -> scene04583_horizontalOnly_AMBIX.npy
ID: scene04584 | Difficulty: 1.0 | Files: scene04584_horizontalOnly_rot_binaural.npz -> scene04584_horizontalOnly_AMBIX.npy
ID: scene04585 | Difficulty: 1.0 | Files: scene04585_horizontalOnly_rot_binaural.npz -> scene04585_horizontalOnly_AMBIX.npy
ID: scene04586 | Difficulty: 3.0 | Files: scene04586_horizontalOnly_rot_binaural.npz -> scene04586_horizontalOnly_AMBIX.npy
ID: scene04587 | Difficulty: 2.0 | Files: scene04587_horizontalOnly_rot_binaural.npz -> scene04587_horizontalOnly_AMBIX.npy
ID: scene04588 | Difficulty: 1.0 | Files: scene04588_horizontalOnly_rot_binaural.npz -> scene04588_horizontalOnly_AMBIX.npy
ID: scene04589 | Difficulty: 3.0 | Files: scene04589_horizontalOnly_rot_binaural.npz -> scene04589_horizontalOnly_AMBIX.npy
ID: scene04590 | Difficulty: 1.0 | Files: scene04590_horizontalOnly_rot_binaural.npz -> scene04590_horizontalOnly_AMBIX.npy
ID: scene04591 | Difficulty: 3.0 | Files: scene04591_horizontalOnly_rot_binaural.npz -> scene04591_horizontalOnly_AMBIX.npy
ID: scene04592 | Difficulty: 5.0 | Files: scene04592_horizontalOnly_rot_binaural.npz -> scene04592_horizontalOnly_AMBIX.npy
ID: scene04593 | Difficulty: 6.0 | Files: scene04593_horizontalOnly_rot_binaural.npz -> scene04593_horizontalOnly_AMBIX.npy
ID: scene04594 | Difficulty: 2.0 | Files: scene04594_horizontalOnly_rot_binaural.npz -> scene04594_horizontalOnly_AMBIX.npy
ID: scene04595 | Difficulty: 3.0 | Files: scene04595_horizontalOnly_rot_binaural.npz -> scene04595_horizontalOnly_AMBIX.npy
ID: scene04596 | Difficulty: 1.0 | Files: scene04596_horizontalOnly_rot_binaural.npz -> scene04596_horizontalOnly_AMBIX.npy
ID: scene04597 | Difficulty: 2.0 | Files: scene04597_horizontalOnly_rot_binaural.npz -> scene04597_horizontalOnly_AMBIX.npy
ID: scene04598 | Difficulty: 5.0 | Files: scene04598_horizontalOnly_rot_binaural.npz -> scene04598_horizontalOnly_AMBIX.npy
ID: scene04599 | Difficulty: 2.0 | Files: scene04599_horizontalOnly_rot_binaural.npz -> scene04599_horizontalOnly_AMBIX.npy
ID: scene04600 | Difficulty: 2.0 | Files: scene04600_horizontalOnly_rot_binaural.npz -> scene04600_horizontalOnly_AMBIX.npy
ID: scene04601 | Difficulty: 3.0 | Files: scene04601_horizontalOnly_rot_binaural.npz -> scene04601_horizontalOnly_AMBIX.npy
ID: scene04602 | Difficulty: 1.0 | Files: scene04602_horizontalOnly_rot_binaural.npz -> scene04602_horizontalOnly_AMBIX.npy
ID: scene04603 | Difficulty: 2.0 | Files: scene04603_horizontalOnly_rot_binaural.npz -> scene04603_horizontalOnly_AMBIX.npy
ID: scene04604 | Difficulty: 5.0 | Files: scene04604_horizontalOnly_rot_binaural.npz -> scene04604_horizontalOnly_AMBIX.npy
ID: scene04605 | Difficulty: 5.0 | Files: scene04605_horizontalOnly_rot_binaural.npz -> scene04605_horizontalOnly_AMBIX.npy
ID: scene04606 | Difficulty: 1.0 | Files: scene04606_horizontalOnly_rot_binaural.npz -> scene04606_horizontalOnly_AMBIX.npy
ID: scene04607 | Difficulty: 1.0 | Files: scene04607_horizontalOnly_rot_binaural.npz -> scene04607_horizontalOnly_AMBIX.npy
ID: scene04608 | Difficulty: 2.0 | Files: scene04608_horizontalOnly_rot_binaural.npz -> scene04608_horizontalOnly_AMBIX.npy
ID: scene04609 | Difficulty: 1.0 | Files: scene04609_horizontalOnly_rot_binaural.npz -> scene04609_horizontalOnly_AMBIX.npy
ID: scene04610 | Difficulty: 3.0 | Files: scene04610_horizontalOnly_rot_binaural.npz -> scene04610_horizontalOnly_AMBIX.npy
ID: scene04611 | Difficulty: 4.0 | Files: scene04611_horizontalOnly_rot_binaural.npz -> scene04611_horizontalOnly_AMBIX.npy
ID: scene04612 | Difficulty: 5.0 | Files: scene04612_horizontalOnly_rot_binaural.npz -> scene04612_horizontalOnly_AMBIX.npy
ID: scene04613 | Difficulty: 2.0 | Files: scene04613_horizontalOnly_rot_binaural.npz -> scene04613_horizontalOnly_AMBIX.npy
ID: scene04614 | Difficulty: 4.0 | Files: scene04614_horizontalOnly_rot_binaural.npz -> scene04614_horizontalOnly_AMBIX.npy
ID: scene04615 | Difficulty: 2.0 | Files: scene04615_horizontalOnly_rot_binaural.npz -> scene04615_horizontalOnly_AMBIX.npy
ID: scene04616 | Difficulty: 1.0 | Files: scene04616_horizontalOnly_rot_binaural.npz -> scene04616_horizontalOnly_AMBIX.npy
ID: scene04617 | Difficulty: 3.0 | Files: scene04617_horizontalOnly_rot_binaural.npz -> scene04617_horizontalOnly_AMBIX.npy
ID: scene04618 | Difficulty: 3.0 | Files: scene04618_horizontalOnly_rot_binaural.npz -> scene04618_horizontalOnly_AMBIX.npy
ID: scene04619 | Difficulty: 5.0 | Files: scene04619_horizontalOnly_rot_binaural.npz -> scene04619_horizontalOnly_AMBIX.npy
ID: scene04620 | Difficulty: 3.0 | Files: scene04620_horizontalOnly_rot_binaural.npz -> scene04620_horizontalOnly_AMBIX.npy
ID: scene04621 | Difficulty: 2.0 | Files: scene04621_horizontalOnly_rot_binaural.npz -> scene04621_horizontalOnly_AMBIX.npy
ID: scene04622 | Difficulty: 4.0 | Files: scene04622_horizontalOnly_rot_binaural.npz -> scene04622_horizontalOnly_AMBIX.npy
ID: scene04623 | Difficulty: 4.0 | Files: scene04623_horizontalOnly_rot_binaural.npz -> scene04623_horizontalOnly_AMBIX.npy
ID: scene04624 | Difficulty: 4.0 | Files: scene04624_horizontalOnly_rot_binaural.npz -> scene04624_horizontalOnly_AMBIX.npy
ID: scene04625 | Difficulty: 1.0 | Files: scene04625_horizontalOnly_rot_binaural.npz -> scene04625_horizontalOnly_AMBIX.npy
ID: scene04626 | Difficulty: 5.0 | Files: scene04626_horizontalOnly_rot_binaural.npz -> scene04626_horizontalOnly_AMBIX.npy
ID: scene04627 | Difficulty: 1.0 | Files: scene04627_horizontalOnly_rot_binaural.npz -> scene04627_horizontalOnly_AMBIX.npy
ID: scene04628 | Difficulty: 4.0 | Files: scene04628_horizontalOnly_rot_binaural.npz -> scene04628_horizontalOnly_AMBIX.npy
ID: scene04629 | Difficulty: 2.0 | Files: scene04629_horizontalOnly_rot_binaural.npz -> scene04629_horizontalOnly_AMBIX.npy
ID: scene04630 | Difficulty: 1.0 | Files: scene04630_horizontalOnly_rot_binaural.npz -> scene04630_horizontalOnly_AMBIX.npy
ID: scene04631 | Difficulty: 3.0 | Files: scene04631_horizontalOnly_rot_binaural.npz -> scene04631_horizontalOnly_AMBIX.npy
ID: scene04632 | Difficulty: 4.0 | Files: scene04632_horizontalOnly_rot_binaural.npz -> scene04632_horizontalOnly_AMBIX.npy
ID: scene04633 | Difficulty: 5.0 | Files: scene04633_horizontalOnly_rot_binaural.npz -> scene04633_horizontalOnly_AMBIX.npy
ID: scene04634 | Difficulty: 2.0 | Files: scene04634_horizontalOnly_rot_binaural.npz -> scene04634_horizontalOnly_AMBIX.npy
ID: scene04635 | Difficulty: 3.0 | Files: scene04635_horizontalOnly_rot_binaural.npz -> scene04635_horizontalOnly_AMBIX.npy
ID: scene04636 | Difficulty: 3.0 | Files: scene04636_horizontalOnly_rot_binaural.npz -> scene04636_horizontalOnly_AMBIX.npy
ID: scene04637 | Difficulty: 3.0 | Files: scene04637_horizontalOnly_rot_binaural.npz -> scene04637_horizontalOnly_AMBIX.npy
ID: scene04638 | Difficulty: 1.0 | Files: scene04638_horizontalOnly_rot_binaural.npz -> scene04638_horizontalOnly_AMBIX.npy
ID: scene04639 | Difficulty: 6.0 | Files: scene04639_horizontalOnly_rot_binaural.npz -> scene04639_horizontalOnly_AMBIX.npy
ID: scene04640 | Difficulty: 3.0 | Files: scene04640_horizontalOnly_rot_binaural.npz -> scene04640_horizontalOnly_AMBIX.npy
ID: scene04641 | Difficulty: 2.0 | Files: scene04641_horizontalOnly_rot_binaural.npz -> scene04641_horizontalOnly_AMBIX.npy
ID: scene04642 | Difficulty: 3.0 | Files: scene04642_horizontalOnly_rot_binaural.npz -> scene04642_horizontalOnly_AMBIX.npy
ID: scene04643 | Difficulty: 3.0 | Files: scene04643_horizontalOnly_rot_binaural.npz -> scene04643_horizontalOnly_AMBIX.npy
ID: scene04644 | Difficulty: 5.0 | Files: scene04644_horizontalOnly_rot_binaural.npz -> scene04644_horizontalOnly_AMBIX.npy
ID: scene04645 | Difficulty: 2.0 | Files: scene04645_horizontalOnly_rot_binaural.npz -> scene04645_horizontalOnly_AMBIX.npy
ID: scene04646 | Difficulty: 5.0 | Files: scene04646_horizontalOnly_rot_binaural.npz -> scene04646_horizontalOnly_AMBIX.npy
ID: scene04647 | Difficulty: 3.0 | Files: scene04647_horizontalOnly_rot_binaural.npz -> scene04647_horizontalOnly_AMBIX.npy
ID: scene04648 | Difficulty: 4.0 | Files: scene04648_horizontalOnly_rot_binaural.npz -> scene04648_horizontalOnly_AMBIX.npy
ID: scene04649 | Difficulty: 4.0 | Files: scene04649_horizontalOnly_rot_binaural.npz -> scene04649_horizontalOnly_AMBIX.npy
ID: scene04650 | Difficulty: 1.0 | Files: scene04650_horizontalOnly_rot_binaural.npz -> scene04650_horizontalOnly_AMBIX.npy
ID: scene04651 | Difficulty: 4.0 | Files: scene04651_horizontalOnly_rot_binaural.npz -> scene04651_horizontalOnly_AMBIX.npy
ID: scene04652 | Difficulty: 2.0 | Files: scene04652_horizontalOnly_rot_binaural.npz -> scene04652_horizontalOnly_AMBIX.npy
ID: scene04653 | Difficulty: 2.0 | Files: scene04653_horizontalOnly_rot_binaural.npz -> scene04653_horizontalOnly_AMBIX.npy
ID: scene04654 | Difficulty: 2.0 | Files: scene04654_horizontalOnly_rot_binaural.npz -> scene04654_horizontalOnly_AMBIX.npy
ID: scene04655 | Difficulty: 2.0 | Files: scene04655_horizontalOnly_rot_binaural.npz -> scene04655_horizontalOnly_AMBIX.npy
ID: scene04656 | Difficulty: 4.0 | Files: scene04656_horizontalOnly_rot_binaural.npz -> scene04656_horizontalOnly_AMBIX.npy
ID: scene04657 | Difficulty: 2.0 | Files: scene04657_horizontalOnly_rot_binaural.npz -> scene04657_horizontalOnly_AMBIX.npy
ID: scene04658 | Difficulty: 3.0 | Files: scene04658_horizontalOnly_rot_binaural.npz -> scene04658_horizontalOnly_AMBIX.npy
ID: scene04659 | Difficulty: 2.0 | Files: scene04659_horizontalOnly_rot_binaural.npz -> scene04659_horizontalOnly_AMBIX.npy
ID: scene04660 | Difficulty: 3.0 | Files: scene04660_horizontalOnly_rot_binaural.npz -> scene04660_horizontalOnly_AMBIX.npy
ID: scene04661 | Difficulty: 2.0 | Files: scene04661_horizontalOnly_rot_binaural.npz -> scene04661_horizontalOnly_AMBIX.npy
ID: scene04662 | Difficulty: 2.0 | Files: scene04662_horizontalOnly_rot_binaural.npz -> scene04662_horizontalOnly_AMBIX.npy
ID: scene04663 | Difficulty: 1.0 | Files: scene04663_horizontalOnly_rot_binaural.npz -> scene04663_horizontalOnly_AMBIX.npy
ID: scene04664 | Difficulty: 5.0 | Files: scene04664_horizontalOnly_rot_binaural.npz -> scene04664_horizontalOnly_AMBIX.npy
ID: scene04665 | Difficulty: 3.0 | Files: scene04665_horizontalOnly_rot_binaural.npz -> scene04665_horizontalOnly_AMBIX.npy
ID: scene04666 | Difficulty: 2.0 | Files: scene04666_horizontalOnly_rot_binaural.npz -> scene04666_horizontalOnly_AMBIX.npy
ID: scene04667 | Difficulty: 2.0 | Files: scene04667_horizontalOnly_rot_binaural.npz -> scene04667_horizontalOnly_AMBIX.npy
ID: scene04668 | Difficulty: 3.0 | Files: scene04668_horizontalOnly_rot_binaural.npz -> scene04668_horizontalOnly_AMBIX.npy
ID: scene04669 | Difficulty: 3.0 | Files: scene04669_horizontalOnly_rot_binaural.npz -> scene04669_horizontalOnly_AMBIX.npy
ID: scene04670 | Difficulty: 4.0 | Files: scene04670_horizontalOnly_rot_binaural.npz -> scene04670_horizontalOnly_AMBIX.npy
ID: scene04671 | Difficulty: 5.0 | Files: scene04671_horizontalOnly_rot_binaural.npz -> scene04671_horizontalOnly_AMBIX.npy
ID: scene04672 | Difficulty: 1.0 | Files: scene04672_horizontalOnly_rot_binaural.npz -> scene04672_horizontalOnly_AMBIX.npy
ID: scene04673 | Difficulty: 2.0 | Files: scene04673_horizontalOnly_rot_binaural.npz -> scene04673_horizontalOnly_AMBIX.npy
ID: scene04674 | Difficulty: 1.0 | Files: scene04674_horizontalOnly_rot_binaural.npz -> scene04674_horizontalOnly_AMBIX.npy
ID: scene04675 | Difficulty: 2.0 | Files: scene04675_horizontalOnly_rot_binaural.npz -> scene04675_horizontalOnly_AMBIX.npy
ID: scene04676 | Difficulty: 1.0 | Files: scene04676_horizontalOnly_rot_binaural.npz -> scene04676_horizontalOnly_AMBIX.npy
ID: scene04677 | Difficulty: 2.0 | Files: scene04677_horizontalOnly_rot_binaural.npz -> scene04677_horizontalOnly_AMBIX.npy
ID: scene04678 | Difficulty: 2.0 | Files: scene04678_horizontalOnly_rot_binaural.npz -> scene04678_horizontalOnly_AMBIX.npy
ID: scene04679 | Difficulty: 1.0 | Files: scene04679_horizontalOnly_rot_binaural.npz -> scene04679_horizontalOnly_AMBIX.npy
ID: scene04680 | Difficulty: 2.0 | Files: scene04680_horizontalOnly_rot_binaural.npz -> scene04680_horizontalOnly_AMBIX.npy
ID: scene04681 | Difficulty: 2.0 | Files: scene04681_horizontalOnly_rot_binaural.npz -> scene04681_horizontalOnly_AMBIX.npy
ID: scene04682 | Difficulty: 4.0 | Files: scene04682_horizontalOnly_rot_binaural.npz -> scene04682_horizontalOnly_AMBIX.npy
ID: scene04683 | Difficulty: 2.0 | Files: scene04683_horizontalOnly_rot_binaural.npz -> scene04683_horizontalOnly_AMBIX.npy
ID: scene04684 | Difficulty: 3.0 | Files: scene04684_horizontalOnly_rot_binaural.npz -> scene04684_horizontalOnly_AMBIX.npy
ID: scene04685 | Difficulty: 3.0 | Files: scene04685_horizontalOnly_rot_binaural.npz -> scene04685_horizontalOnly_AMBIX.npy
ID: scene04686 | Difficulty: 4.0 | Files: scene04686_horizontalOnly_rot_binaural.npz -> scene04686_horizontalOnly_AMBIX.npy
ID: scene04687 | Difficulty: 2.0 | Files: scene04687_horizontalOnly_rot_binaural.npz -> scene04687_horizontalOnly_AMBIX.npy
ID: scene04688 | Difficulty: 1.0 | Files: scene04688_horizontalOnly_rot_binaural.npz -> scene04688_horizontalOnly_AMBIX.npy
ID: scene04689 | Difficulty: 2.0 | Files: scene04689_horizontalOnly_rot_binaural.npz -> scene04689_horizontalOnly_AMBIX.npy
ID: scene04690 | Difficulty: 2.0 | Files: scene04690_horizontalOnly_rot_binaural.npz -> scene04690_horizontalOnly_AMBIX.npy
ID: scene04691 | Difficulty: 3.0 | Files: scene04691_horizontalOnly_rot_binaural.npz -> scene04691_horizontalOnly_AMBIX.npy
ID: scene04692 | Difficulty: 3.0 | Files: scene04692_horizontalOnly_rot_binaural.npz -> scene04692_horizontalOnly_AMBIX.npy
ID: scene04693 | Difficulty: 1.0 | Files: scene04693_horizontalOnly_rot_binaural.npz -> scene04693_horizontalOnly_AMBIX.npy
ID: scene04694 | Difficulty: 1.0 | Files: scene04694_horizontalOnly_rot_binaural.npz -> scene04694_horizontalOnly_AMBIX.npy
ID: scene04695 | Difficulty: 1.0 | Files: scene04695_horizontalOnly_rot_binaural.npz -> scene04695_horizontalOnly_AMBIX.npy
ID: scene04696 | Difficulty: 2.0 | Files: scene04696_horizontalOnly_rot_binaural.npz -> scene04696_horizontalOnly_AMBIX.npy
ID: scene04697 | Difficulty: 3.0 | Files: scene04697_horizontalOnly_rot_binaural.npz -> scene04697_horizontalOnly_AMBIX.npy
ID: scene04698 | Difficulty: 2.0 | Files: scene04698_horizontalOnly_rot_binaural.npz -> scene04698_horizontalOnly_AMBIX.npy
ID: scene04699 | Difficulty: 3.0 | Files: scene04699_horizontalOnly_rot_binaural.npz -> scene04699_horizontalOnly_AMBIX.npy
ID: scene04700 | Difficulty: 4.0 | Files: scene04700_horizontalOnly_rot_binaural.npz -> scene04700_horizontalOnly_AMBIX.npy
ID: scene04701 | Difficulty: 3.0 | Files: scene04701_horizontalOnly_rot_binaural.npz -> scene04701_horizontalOnly_AMBIX.npy
ID: scene04702 | Difficulty: 4.0 | Files: scene04702_horizontalOnly_rot_binaural.npz -> scene04702_horizontalOnly_AMBIX.npy
ID: scene04703 | Difficulty: 3.0 | Files: scene04703_horizontalOnly_rot_binaural.npz -> scene04703_horizontalOnly_AMBIX.npy
ID: scene04704 | Difficulty: 5.0 | Files: scene04704_horizontalOnly_rot_binaural.npz -> scene04704_horizontalOnly_AMBIX.npy
ID: scene04705 | Difficulty: 4.0 | Files: scene04705_horizontalOnly_rot_binaural.npz -> scene04705_horizontalOnly_AMBIX.npy
ID: scene04706 | Difficulty: 3.0 | Files: scene04706_horizontalOnly_rot_binaural.npz -> scene04706_horizontalOnly_AMBIX.npy
ID: scene04707 | Difficulty: 2.0 | Files: scene04707_horizontalOnly_rot_binaural.npz -> scene04707_horizontalOnly_AMBIX.npy
ID: scene04708 | Difficulty: 2.0 | Files: scene04708_horizontalOnly_rot_binaural.npz -> scene04708_horizontalOnly_AMBIX.npy
ID: scene04709 | Difficulty: 3.0 | Files: scene04709_horizontalOnly_rot_binaural.npz -> scene04709_horizontalOnly_AMBIX.npy
ID: scene04710 | Difficulty: 1.0 | Files: scene04710_horizontalOnly_rot_binaural.npz -> scene04710_horizontalOnly_AMBIX.npy
ID: scene04711 | Difficulty: 2.0 | Files: scene04711_horizontalOnly_rot_binaural.npz -> scene04711_horizontalOnly_AMBIX.npy
ID: scene04712 | Difficulty: 4.0 | Files: scene04712_horizontalOnly_rot_binaural.npz -> scene04712_horizontalOnly_AMBIX.npy
ID: scene04713 | Difficulty: 1.0 | Files: scene04713_horizontalOnly_rot_binaural.npz -> scene04713_horizontalOnly_AMBIX.npy
ID: scene04714 | Difficulty: 1.0 | Files: scene04714_horizontalOnly_rot_binaural.npz -> scene04714_horizontalOnly_AMBIX.npy
ID: scene04715 | Difficulty: 3.0 | Files: scene04715_horizontalOnly_rot_binaural.npz -> scene04715_horizontalOnly_AMBIX.npy
ID: scene04716 | Difficulty: 1.0 | Files: scene04716_horizontalOnly_rot_binaural.npz -> scene04716_horizontalOnly_AMBIX.npy
ID: scene04717 | Difficulty: 4.0 | Files: scene04717_horizontalOnly_rot_binaural.npz -> scene04717_horizontalOnly_AMBIX.npy
ID: scene04718 | Difficulty: 3.0 | Files: scene04718_horizontalOnly_rot_binaural.npz -> scene04718_horizontalOnly_AMBIX.npy
ID: scene04719 | Difficulty: 6.0 | Files: scene04719_horizontalOnly_rot_binaural.npz -> scene04719_horizontalOnly_AMBIX.npy
